Configuration Name,Icosahedron
Generated On,5/28/2026, 11:42:42 AM

Vertex Coordinates
Index,X,Y,Z
0,0,0,0
1,0,5,8
2,0,-5,8
3,0,5,-8
4,0,-5,-8
5,5,8,0
6,-5,8,0
7,5,-8,0
8,-5,-8,0
9,8,0,5
10,-8,0,5
11,8,0,-5
12,-8,0,-5

Summary Statistics
Category,Count
Tetrahedra,20
Total Faces,50
Boundary Faces,20
Interior Faces,30
Total Edges,42
Boundary Edges,30
Interior Edges,12
Total Vertices,13
Boundary Vertices,12
Interior Vertices,1
Shelling a0,1
Shelling a1,9
Shelling a2,9
Shelling a3,1

Tetrahedra
Index,v0,v1,v2,v3,6 x Volume
0,0,1,2,9,640
1,0,1,5,9,637
2,0,1,5,6,640
3,0,1,6,10,637
4,0,1,2,10,640
5,0,3,4,11,640
6,0,4,7,11,637
7,0,4,7,8,640
8,0,4,8,12,637
9,0,3,4,12,640
10,0,2,7,8,640
11,0,7,9,11,640
12,0,3,5,11,637
13,0,3,6,12,637
14,0,8,10,12,640
15,0,2,7,9,637
16,0,5,9,11,640
17,0,3,5,6,640
18,0,6,10,12,640
19,0,2,8,10,637

Interior Faces
Index,v0,v1,v2,Opposite Node 1,Opposite Node 2
0,0,1,2,9,10
1,0,1,9,2,5
2,0,2,9,1,7
3,0,1,5,9,6
4,0,5,9,1,11
5,0,1,6,5,10
6,0,5,6,1,3
7,0,1,10,6,2
8,0,6,10,1,12
9,0,2,10,1,8
10,0,3,4,11,12
11,0,3,11,4,5
12,0,4,11,3,7
13,0,4,7,11,8
14,0,7,11,4,9
15,0,4,8,7,12
16,0,7,8,4,2
17,0,4,12,8,3
18,0,8,12,4,10
19,0,3,12,4,6
20,0,2,7,8,9
21,0,2,8,7,10
22,0,7,9,11,2
23,0,9,11,7,5
24,0,3,5,11,6
25,0,5,11,3,9
26,0,3,6,12,5
27,0,6,12,3,10
28,0,8,10,12,2
29,0,10,12,8,6

Boundary Faces
Index,v0,v1,v2,Opposite Node
0,1,2,9,0
1,1,5,9,0
2,1,5,6,0
3,1,6,10,0
4,1,2,10,0
5,3,4,11,0
6,4,7,11,0
7,4,7,8,0
8,4,8,12,0
9,3,4,12,0
10,2,7,8,0
11,7,9,11,0
12,3,5,11,0
13,3,6,12,0
14,8,10,12,0
15,2,7,9,0
16,5,9,11,0
17,3,5,6,0
18,6,10,12,0
19,2,8,10,0

Interior Edges
Index,v0,v1,Degree
0,0,1,5
1,0,2,5
2,0,9,5
3,0,5,5
4,0,6,5
5,0,10,5
6,0,3,5
7,0,4,5
8,0,11,5
9,0,7,5
10,0,8,5
11,0,12,5

Boundary Edges
Index,v0,v1,Degree
0,1,2,2
1,1,9,2
2,2,9,2
3,1,5,2
4,5,9,2
5,1,6,2
6,5,6,2
7,1,10,2
8,6,10,2
9,2,10,2
10,3,4,2
11,3,11,2
12,4,11,2
13,4,7,2
14,7,11,2
15,4,8,2
16,7,8,2
17,4,12,2
18,8,12,2
19,3,12,2
20,2,7,2
21,2,8,2
22,7,9,2
23,9,11,2
24,3,5,2
25,5,11,2
26,3,6,2
27,6,12,2
28,8,10,2
29,10,12,2

Interior Vertices
Index,v0,Degree
0,0,20

Boundary Vertices
Index,v0,Degree
0,1,5
1,2,5
2,9,5
3,5,5
4,6,5
5,10,5
6,3,5
7,4,5
8,11,5
9,7,5
10,8,5
11,12,5
